original_line,processed
Yanar yürek yok olur gider.,"[{'input': 'Yanar', 'root': 'yanmak', 'type': 'Verb'}, {'input': 'Yanar', 'root': 'yanmak', 'type': 'Verb'}, {'input': 'Yanar', 'root': 'Yanar', 'type': 'Noun'}, {'input': 'yürek', 'root': 'Yürek', 'type': 'Noun'}, {'input': 'yürek', 'root': 'yürek', 'type': 'Noun'}, {'input': 'yok', 'root': 'yok', 'type': 'Conjunction'}, {'input': 'yok', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yok', 'root': 'yok', 'type': 'Adverb'}, {'input': 'yok', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yok', 'root': 'yok', 'type': 'Noun'}, {'input': 'olur', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olur', 'type': 'Noun'}, {'input': 'olur', 'root': 'Olur', 'type': 'Noun'}, {'input': 'gider', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gider', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gider', 'root': 'gidermek', 'type': 'Verb'}, {'input': 'gider', 'root': 'gider', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Can, etme canana","[{'input': 'Can', 'root': 'can', 'type': 'Adjective'}, {'input': 'Can', 'root': 'Can', 'type': 'Noun'}, {'input': 'Can', 'root': 'can', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'etme', 'root': 'etmek', 'type': 'Verb'}, {'input': 'etme', 'root': 'etmek', 'type': 'Verb'}, {'input': 'canana', 'root': 'canan', 'type': 'Noun'}, {'input': 'canana', 'root': 'Canan', 'type': 'Noun'}]"
"Gitme, canı canda yalnız koma","[{'input': 'Gitme', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'Gitme', 'root': 'gitmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'canı', 'root': 'Can', 'type': 'Noun'}, {'input': 'canı', 'root': 'Can', 'type': 'Noun'}, {'input': 'canı', 'root': 'can', 'type': 'Noun'}, {'input': 'canı', 'root': 'can', 'type': 'Noun'}, {'input': 'canı', 'root': 'can', 'type': 'Adjective'}, {'input': 'canı', 'root': 'can', 'type': 'Adjective'}, {'input': 'canda', 'root': 'Can', 'type': 'Noun'}, {'input': 'canda', 'root': 'can', 'type': 'Noun'}, {'input': 'canda', 'root': 'can', 'type': 'Adjective'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Adjective'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Adverb'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Conjunction'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Noun'}, {'input': 'koma', 'root': 'kom', 'type': 'Noun'}, {'input': 'koma', 'root': 'koma', 'type': 'Noun'}]"
"Karanlığa gömüp, ahir zamanda","[{'input': 'Karanlığa', 'root': 'karanlık', 'type': 'Noun'}, {'input': 'Karanlığa', 'root': 'karanlık', 'type': 'Adjective'}, {'input': 'Karanlığa', 'root': 'karmak', 'type': 'Verb'}, {'input': 'gömüp', 'root': 'gömmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'ahir', 'root': 'ahir', 'type': 'Adjective'}, {'input': 'ahir', 'root': 'ahir', 'type': 'Adverb'}, {'input': 'zamanda', 'root': 'zaman', 'type': 'Noun'}]"
Zamana dur demek elde değil mi?,"[{'input': 'Zamana', 'root': 'zaman', 'type': 'Noun'}, {'input': 'dur', 'root': 'durmak', 'type': 'Verb'}, {'input': 'demek', 'root': 'demek', 'type': 'Adverb'}, {'input': 'demek', 'root': 'demek', 'type': 'Verb'}, {'input': 'elde', 'root': 'el', 'type': 'Noun'}, {'input': 'elde', 'root': 'elde', 'type': 'Noun'}, {'input': 'değil', 'root': 'değil', 'type': 'Conjunction'}, {'input': 'değil', 'root': 'değil', 'type': 'Verb'}, {'input': 'değil', 'root': 'değmek', 'type': 'Verb'}, {'input': 'mi', 'root': 'mi', 'type': 'Question'}, {'input': 'mi', 'root': 'Mi', 'type': 'Noun'}, {'input': 'mi', 'root': 'mi', 'type': 'Noun'}, {'input': '?', 'root': '?', 'type': 'Punctuation'}]"
Aydınlığa hasret bırakıp gitmek mi? Gitme,"[{'input': 'Aydınlığa', 'root': 'aydın', 'type': 'Adjective'}, {'input': 'Aydınlığa', 'root': 'Aydın', 'type': 'Noun'}, {'input': 'hasret', 'root': 'hasretmek', 'type': 'Verb'}, {'input': 'hasret', 'root': 'hasret', 'type': 'Noun'}, {'input': 'hasret', 'root': 'Hasret', 'type': 'Noun'}, {'input': 'bırakıp', 'root': 'bırakmak', 'type': 'Verb'}, {'input': 'gitmek', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'mi', 'root': 'mi', 'type': 'Question'}, {'input': 'mi', 'root': 'Mi', 'type': 'Noun'}, {'input': 'mi', 'root': 'mi', 'type': 'Noun'}, {'input': '?', 'root': '?', 'type': 'Punctuation'}, {'input': 'Gitme', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'Gitme', 'root': 'gitmek', 'type': 'Verb'}]"
Kedere keder yaratma.,"[{'input': 'Kedere', 'root': 'keder', 'type': 'Noun'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'yaratma', 'root': 'yaratmak', 'type': 'Verb'}, {'input': 'yaratma', 'root': 'yaramak', 'type': 'Verb'}, {'input': 'yaratma', 'root': 'yaratmak', 'type': 'Verb'}, {'input': 'yaratma', 'root': 'yaramak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Acıya acı katma.,"[{'input': 'Acıya', 'root': 'acımak', 'type': 'Verb'}, {'input': 'Acıya', 'root': 'acı', 'type': 'Noun'}, {'input': 'Acıya', 'root': 'acı', 'type': 'Adjective'}, {'input': 'Acıya', 'root': 'A', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': 'katma', 'root': 'katmak', 'type': 'Verb'}, {'input': 'katma', 'root': 'katmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Bilirsin, güldürmez keder olur yakarsın.","[{'input': 'Bilirsin', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'Bilirsin', 'root': 'bilir', 'type': 'Adjective'}, {'input': 'Bilirsin', 'root': 'Bilir', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'güldürmez', 'root': 'güldürmek', 'type': 'Verb'}, {'input': 'güldürmez', 'root': 'güldürmek', 'type': 'Verb'}, {'input': 'güldürmez', 'root': 'gülmek', 'type': 'Verb'}, {'input': 'güldürmez', 'root': 'gülmek', 'type': 'Verb'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'olur', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olur', 'type': 'Noun'}, {'input': 'olur', 'root': 'Olur', 'type': 'Noun'}, {'input': 'yakarsın', 'root': 'yakmak', 'type': 'Verb'}, {'input': 'yakarsın', 'root': 'yakarmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Verirsen gül, abı hayat olursun.","[{'input': 'Verirsen', 'root': 'vermek', 'type': 'Verb'}, {'input': 'gül', 'root': 'gülmek', 'type': 'Verb'}, {'input': 'gül', 'root': 'gül', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'abı', 'root': 'ab', 'type': 'Noun'}, {'input': 'abı', 'root': 'ab', 'type': 'Noun'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': 'olursun', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olursun', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olursun', 'root': 'olur', 'type': 'Noun'}, {'input': 'olursun', 'root': 'Olur', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Cennete giden yolum olursun.,"[{'input': 'Cennete', 'root': 'cennet', 'type': 'Noun'}, {'input': 'giden', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'giden', 'root': 'Gide', 'type': 'Noun'}, {'input': 'yolum', 'root': 'yol', 'type': 'Noun'}, {'input': 'yolum', 'root': 'yol', 'type': 'Noun'}, {'input': 'olursun', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olursun', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olursun', 'root': 'olur', 'type': 'Noun'}, {'input': 'olursun', 'root': 'Olur', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Kara gözlüm dudu dillim haber,","[{'input': 'Kara', 'root': 'kara', 'type': 'Adjective'}, {'input': 'Kara', 'root': 'karmak', 'type': 'Verb'}, {'input': 'Kara', 'root': 'karamak', 'type': 'Verb'}, {'input': 'Kara', 'root': 'kar', 'type': 'Noun'}, {'input': 'Kara', 'root': 'kâr', 'type': 'Noun'}, {'input': 'Kara', 'root': 'kara', 'type': 'Noun'}, {'input': 'gözlüm', 'root': 'göz', 'type': 'Noun'}, {'input': 'dudu', 'root': 'Dudu', 'type': 'Noun'}, {'input': 'dudu', 'root': 'dudu', 'type': 'Noun'}, {'input': 'dillim', 'root': 'dil', 'type': 'Noun'}, {'input': 'haber', 'root': 'haber', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Bizim bağlar lale sümbül açtı mı.,"[{'input': 'Bizim', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'Bizim', 'root': 'biz', 'type': 'Noun'}, {'input': 'Bizim', 'root': 'biz', 'type': 'Noun'}, {'input': 'bağlar', 'root': 'bağlamak', 'type': 'Verb'}, {'input': 'bağlar', 'root': 'bağlamak', 'type': 'Verb'}, {'input': 'bağlar', 'root': 'bağ', 'type': 'Noun'}, {'input': 'bağlar', 'root': 'bağ', 'type': 'Noun'}, {'input': 'lale', 'root': 'lal', 'type': 'Noun'}, {'input': 'lale', 'root': 'lale', 'type': 'Noun'}, {'input': 'sümbül', 'root': 'sümbül', 'type': 'Noun'}, {'input': 'açtı', 'root': 'açmak', 'type': 'Verb'}, {'input': 'açtı', 'root': 'aç', 'type': 'Adjective'}, {'input': 'mı', 'root': 'mı', 'type': 'Question'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
İçim doldu gurbet ilde gam keder;,"[{'input': 'İçim', 'root': 'içim', 'type': 'Adjective'}, {'input': 'İçim', 'root': 'iç', 'type': 'Noun'}, {'input': 'İçim', 'root': 'içim', 'type': 'Noun'}, {'input': 'İçim', 'root': 'iç', 'type': 'Adjective'}, {'input': 'İçim', 'root': 'iç', 'type': 'Adjective'}, {'input': 'İçim', 'root': 'iç', 'type': 'Noun'}, {'input': 'doldu', 'root': 'dolmak', 'type': 'Verb'}, {'input': 'gurbet', 'root': 'gurbet', 'type': 'Noun'}, {'input': 'ilde', 'root': 'il', 'type': 'Noun'}, {'input': 'gam', 'root': 'gam', 'type': 'Noun'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': ';', 'root': ';', 'type': 'Punctuation'}]"
Garip bülbül yuvasından uçtu mu.,"[{'input': 'Garip', 'root': 'garip', 'type': 'Interjection'}, {'input': 'Garip', 'root': 'garip', 'type': 'Adjective'}, {'input': 'Garip', 'root': 'Garip', 'type': 'Noun'}, {'input': 'bülbül', 'root': 'bülbül', 'type': 'Noun'}, {'input': 'yuvasından', 'root': 'yuva', 'type': 'Noun'}, {'input': 'uçtu', 'root': 'uçmak', 'type': 'Verb'}, {'input': 'uçtu', 'root': 'uç', 'type': 'Adjective'}, {'input': 'uçtu', 'root': 'uç', 'type': 'Noun'}, {'input': 'mu', 'root': 'mu', 'type': 'Question'}, {'input': 'mu', 'root': 'Mu', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Yeşil bahar, serin olur yazları,","[{'input': 'Yeşil', 'root': 'yeşil', 'type': 'Adjective'}, {'input': 'Yeşil', 'root': 'yeşil', 'type': 'Noun'}, {'input': 'bahar', 'root': 'bahar', 'type': 'Adverb'}, {'input': 'bahar', 'root': 'bahar', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'serin', 'root': 'serin', 'type': 'Adjective'}, {'input': 'serin', 'root': 'sermek', 'type': 'Verb'}, {'input': 'serin', 'root': 'ser', 'type': 'Noun'}, {'input': 'serin', 'root': 'ser', 'type': 'Noun'}, {'input': 'serin', 'root': 'Seri', 'type': 'Noun'}, {'input': 'serin', 'root': 'seri', 'type': 'Noun'}, {'input': 'serin', 'root': 'seri', 'type': 'Adjective'}, {'input': 'olur', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olur', 'type': 'Noun'}, {'input': 'olur', 'root': 'Olur', 'type': 'Noun'}, {'input': 'yazları', 'root': 'yaz', 'type': 'Noun'}, {'input': 'yazları', 'root': 'yaz', 'type': 'Noun'}, {'input': 'yazları', 'root': 'yaz', 'type': 'Noun'}, {'input': 'yazları', 'root': 'yaz', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Son baharda çekilmiyor nazları,","[{'input': 'Son', 'root': 'son', 'type': 'Numeral'}, {'input': 'Son', 'root': 'son', 'type': 'Adjective'}, {'input': 'Son', 'root': 'son', 'type': 'Noun'}, {'input': 'baharda', 'root': 'bahar', 'type': 'Noun'}, {'input': 'çekilmiyor', 'root': 'çekilmek', 'type': 'Verb'}, {'input': 'çekilmiyor', 'root': 'çekmek', 'type': 'Verb'}, {'input': 'nazları', 'root': 'Naz', 'type': 'Noun'}, {'input': 'nazları', 'root': 'Naz', 'type': 'Noun'}, {'input': 'nazları', 'root': 'Naz', 'type': 'Noun'}, {'input': 'nazları', 'root': 'Naz', 'type': 'Noun'}, {'input': 'nazları', 'root': 'naz', 'type': 'Noun'}, {'input': 'nazları', 'root': 'naz', 'type': 'Noun'}, {'input': 'nazları', 'root': 'naz', 'type': 'Noun'}, {'input': 'nazları', 'root': 'naz', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Şahin gözlü Karaören kızları,","[{'input': 'Şahin', 'root': 'Şahi', 'type': 'Noun'}, {'input': 'Şahin', 'root': 'şahin', 'type': 'Noun'}, {'input': 'gözlü', 'root': 'göz', 'type': 'Noun'}, {'input': 'kızları', 'root': 'kız', 'type': 'Noun'}, {'input': 'kızları', 'root': 'kız', 'type': 'Noun'}, {'input': 'kızları', 'root': 'kız', 'type': 'Noun'}, {'input': 'kızları', 'root': 'kız', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Söyle canım yaylara göçtü mü.,"[{'input': 'Söyle', 'root': 'söylemek', 'type': 'Verb'}, {'input': 'Söyle', 'root': 'Sö', 'type': 'Noun'}, {'input': 'canım', 'root': 'Can', 'type': 'Noun'}, {'input': 'canım', 'root': 'can', 'type': 'Noun'}, {'input': 'canım', 'root': 'can', 'type': 'Adjective'}, {'input': 'canım', 'root': 'can', 'type': 'Adjective'}, {'input': 'canım', 'root': 'Can', 'type': 'Noun'}, {'input': 'canım', 'root': 'can', 'type': 'Noun'}, {'input': 'yaylara', 'root': 'Yay', 'type': 'Noun'}, {'input': 'yaylara', 'root': 'yay', 'type': 'Noun'}, {'input': 'göçtü', 'root': 'göçmek', 'type': 'Verb'}, {'input': 'göçtü', 'root': 'göç', 'type': 'Noun'}, {'input': 'mü', 'root': 'mü', 'type': 'Question'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Çam Aşık’ ın söyler keder gam ile,","[{'input': 'Çam', 'root': 'çam', 'type': 'Noun'}, {'input': 'Aşık', 'root': 'âşık', 'type': 'Interjection'}, {'input': 'Aşık', 'root': 'âşık', 'type': 'Noun'}, {'input': 'Aşık', 'root': 'âşık', 'type': 'Noun'}, {'input': 'Aşık', 'root': 'aşık', 'type': 'Noun'}, {'input': 'ın', 'root': 'In', 'type': 'Noun'}, {'input': 'söyler', 'root': 'söylemek', 'type': 'Verb'}, {'input': 'söyler', 'root': 'söylemek', 'type': 'Verb'}, {'input': 'söyler', 'root': 'Söyler', 'type': 'Noun'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'gam', 'root': 'gam', 'type': 'Noun'}, {'input': 'ile', 'root': 'ile', 'type': 'Conjunction'}, {'input': 'ile', 'root': 'ile', 'type': 'PostPositive'}, {'input': 'ile', 'root': 'ilmek', 'type': 'Verb'}, {'input': 'ile', 'root': 'il', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Kandıramam saray han ile,","[{'input': 'Kandıramam', 'root': 'kandırmak', 'type': 'Verb'}, {'input': 'Kandıramam', 'root': 'kanmak', 'type': 'Verb'}, {'input': 'saray', 'root': 'saray', 'type': 'Noun'}, {'input': 'saray', 'root': 'Saray', 'type': 'Noun'}, {'input': 'han', 'root': 'Han', 'type': 'Noun'}, {'input': 'han', 'root': 'han', 'type': 'Noun'}, {'input': 'ile', 'root': 'ile', 'type': 'Conjunction'}, {'input': 'ile', 'root': 'ile', 'type': 'PostPositive'}, {'input': 'ile', 'root': 'ilmek', 'type': 'Verb'}, {'input': 'ile', 'root': 'il', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Hep çektirdin dayanılmaz çile,","[{'input': 'Hep', 'root': 'hep', 'type': 'Adverb'}, {'input': 'çektirdin', 'root': 'çekmek', 'type': 'Verb'}, {'input': 'dayanılmaz', 'root': 'dayanılmaz', 'type': 'Adjective'}, {'input': 'dayanılmaz', 'root': 'dayamak', 'type': 'Verb'}, {'input': 'dayanılmaz', 'root': 'dayamak', 'type': 'Verb'}, {'input': 'dayanılmaz', 'root': 'dayanmak', 'type': 'Verb'}, {'input': 'dayanılmaz', 'root': 'dayanmak', 'type': 'Verb'}, {'input': 'çile', 'root': 'çilemek', 'type': 'Verb'}, {'input': 'çile', 'root': 'çil', 'type': 'Noun'}, {'input': 'çile', 'root': 'çile', 'type': 'Noun'}, {'input': 'çile', 'root': 'çil', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Ah edersin şimdi jeton düştü mü.,"[{'input': 'Ah', 'root': 'ah', 'type': 'Interjection'}, {'input': 'Ah', 'root': 'ah', 'type': 'Noun'}, {'input': 'edersin', 'root': 'etmek', 'type': 'Verb'}, {'input': 'edersin', 'root': 'eder', 'type': 'Noun'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Adverb'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Noun'}, {'input': 'jeton', 'root': 'jeton', 'type': 'Noun'}, {'input': 'düştü', 'root': 'düşmek', 'type': 'Verb'}, {'input': 'düştü', 'root': 'düş', 'type': 'Noun'}, {'input': 'mü', 'root': 'mü', 'type': 'Question'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
S.109,"[{'input': 'S.', 'root': 'S', 'type': 'Noun'}, {'input': '109', 'root': '109', 'type': 'Numeral'}]"
"Sormadın hiç halimi, gam, keder nedendir?","[{'input': 'Sormadın', 'root': 'sormak', 'type': 'Verb'}, {'input': 'hiç', 'root': 'hiç', 'type': 'Adverb'}, {'input': 'hiç', 'root': 'hiç', 'type': 'Noun'}, {'input': 'halimi', 'root': 'hal', 'type': 'Noun'}, {'input': 'halimi', 'root': 'hâl', 'type': 'Noun'}, {'input': 'halimi', 'root': 'halim', 'type': 'Adjective'}, {'input': 'halimi', 'root': 'halim', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'gam', 'root': 'gam', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'nedendir', 'root': 'Ne', 'type': 'Noun'}, {'input': 'nedendir', 'root': 'ne', 'type': 'Pronoun'}, {'input': 'nedendir', 'root': 'ne', 'type': 'Noun'}, {'input': 'nedendir', 'root': 'neden', 'type': 'Noun'}, {'input': 'nedendir', 'root': 'ne', 'type': 'Adjective'}, {'input': '?', 'root': '?', 'type': 'Punctuation'}]"
"vuslatın, değil, bin ahıma bedeldir","[{'input': 'vuslatın', 'root': 'vuslat', 'type': 'Noun'}, {'input': 'vuslatın', 'root': 'vuslat', 'type': 'Noun'}, {'input': 'vuslatın', 'root': 'Vuslat', 'type': 'Noun'}, {'input': 'vuslatın', 'root': 'Vuslat', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'değil', 'root': 'değil', 'type': 'Conjunction'}, {'input': 'değil', 'root': 'değil', 'type': 'Verb'}, {'input': 'değil', 'root': 'değmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'bin', 'root': 'bin', 'type': 'Numeral'}, {'input': 'bin', 'root': 'binmek', 'type': 'Verb'}, {'input': 'ahıma', 'root': 'ah', 'type': 'Noun'}, {'input': 'bedeldir', 'root': 'bedel', 'type': 'Adjective'}, {'input': 'bedeldir', 'root': 'bedel', 'type': 'Noun'}]"
"Çekerim zevkle, cefanı, bilsem kaderdendir","[{'input': 'Çekerim', 'root': 'çekmek', 'type': 'Verb'}, {'input': 'Çekerim', 'root': 'çeker', 'type': 'Noun'}, {'input': 'Çekerim', 'root': 'çeker', 'type': 'Noun'}, {'input': 'zevkle', 'root': 'zevk', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'cefanı', 'root': 'cefa', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'bilsem', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'kaderdendir', 'root': 'Kader', 'type': 'Noun'}, {'input': 'kaderdendir', 'root': 'kader', 'type': 'Noun'}]"
"seni, gün görmesem, işte, bana eceldir","[{'input': 'seni', 'root': 'se', 'type': 'Noun'}, {'input': 'seni', 'root': 'sen', 'type': 'Pronoun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'gün', 'root': 'gün', 'type': 'Noun'}, {'input': 'görmesem', 'root': 'görmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'işte', 'root': 'işte', 'type': 'Adverb'}, {'input': 'işte', 'root': 'iş', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'bana', 'root': 'banmak', 'type': 'Verb'}, {'input': 'bana', 'root': 'Ba', 'type': 'Noun'}, {'input': 'bana', 'root': 'ban', 'type': 'Noun'}, {'input': 'bana', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'eceldir', 'root': 'ecel', 'type': 'Noun'}]"
"Gözlerinde terkedilmiş bahçe yalnızlığı,","[{'input': 'Gözlerinde', 'root': 'göz', 'type': 'Noun'}, {'input': 'Gözlerinde', 'root': 'göz', 'type': 'Noun'}, {'input': 'Gözlerinde', 'root': 'göz', 'type': 'Noun'}, {'input': 'Gözlerinde', 'root': 'göz', 'type': 'Noun'}, {'input': 'terkedilmiş', 'root': 'terketmek', 'type': 'Verb'}, {'input': 'terkedilmiş', 'root': 'terketmek', 'type': 'Verb'}, {'input': 'bahçe', 'root': 'bahçe', 'type': 'Noun'}, {'input': 'bahçe', 'root': 'Bahçe', 'type': 'Noun'}, {'input': 'yalnızlığı', 'root': 'yalnız', 'type': 'Adjective'}, {'input': 'yalnızlığı', 'root': 'yalnız', 'type': 'Adjective'}, {'input': 'yalnızlığı', 'root': 'yalnız', 'type': 'Noun'}, {'input': 'yalnızlığı', 'root': 'yalnız', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Yüzünde hep parça keder niye?,"[{'input': 'Yüzünde', 'root': 'yüz', 'type': 'Noun'}, {'input': 'Yüzünde', 'root': 'yüz', 'type': 'Noun'}, {'input': 'Yüzünde', 'root': 'yüz', 'type': 'Numeral'}, {'input': 'Yüzünde', 'root': 'yüz', 'type': 'Numeral'}, {'input': 'hep', 'root': 'hep', 'type': 'Adverb'}, {'input': 'parça', 'root': 'parça', 'type': 'Noun'}, {'input': 'keder', 'root': 'keder', 'type': 'Noun'}, {'input': 'niye', 'root': 'niye', 'type': 'Adverb'}, {'input': 'niye', 'root': 'Ni', 'type': 'Noun'}, {'input': '?', 'root': '?', 'type': 'Punctuation'}]"
Omuzların taşımaz uzun ayrılığı?,"[{'input': 'Omuzların', 'root': 'omuz', 'type': 'Noun'}, {'input': 'Omuzların', 'root': 'omuz', 'type': 'Noun'}, {'input': 'taşımaz', 'root': 'taşımak', 'type': 'Verb'}, {'input': 'taşımaz', 'root': 'taşımak', 'type': 'Verb'}, {'input': 'uzun', 'root': 'uzun', 'type': 'Adjective'}, {'input': 'uzun', 'root': 'uzun', 'type': 'Adverb'}, {'input': 'uzun', 'root': 'Uz', 'type': 'Noun'}, {'input': 'uzun', 'root': 'Uz', 'type': 'Noun'}, {'input': 'uzun', 'root': 'uz', 'type': 'Adjective'}, {'input': 'uzun', 'root': 'uz', 'type': 'Adjective'}, {'input': 'ayrılığı', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'ayrılığı', 'root': 'ayrılık', 'type': 'Noun'}, {'input': 'ayrılığı', 'root': 'ayrı', 'type': 'Adjective'}, {'input': 'ayrılığı', 'root': 'ayrı', 'type': 'Adjective'}, {'input': '?', 'root': '?', 'type': 'Punctuation'}]"
